STATE,COUNTY,MUNICIPALITY,LATITUDE,LONGITUDE,COLLECTOR,DATE COLLECTED,TRAP TYPE,DATE TRAP LAST SERVICED,HOST PLANT,FAMILY,GENUS,SPECIES,DETERMINER,DETERMINED DATE
California,Riverside,EL CENTRO,32.8,-115.49,METCALF/REEVES,1992-10-05,,,Punica sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-11-24
California,Riverside,EL CENTRO,32.8,-115.49,METCALF/REEVES,1992-10-05,,,Punica sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-11-30
California,Riverside,EL CENTRO,32.8,-115.49,METCALF/REEVES,1992-10-05,,,Pluchea sericea,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-11-24
California,Riverside,EL CENTRO,32.8,-115.49,METCALF/REEVES,1992-10-05,,,Eucalyptus  sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1992-11-24
California,San Diego,SAN DIEGO,32.8,-117.08,COYNE,1987-11-24,,,Citrus sinensis,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1987-12-14
California,Riverside,EL CENTRO,32.8,-115.49,METCALF/REEVES,1992-10-05,,,Punica sp.,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1992-11-30
California,Riverside,EL CENTRO,32.8,-115.49,METCALF/REEVES,1992-10-05,,,Punica sp.,Aleyrodidae,Tetraleurodes,mori,"Gill, Raymond",1992-11-30
California,San Diego,San Diego,32.8,-117.2,Aaron Neville,2005-01-06,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,San Diego,San Diego,32.8,-117.08,Aaron Neville,2005-01-06,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,Imperial,EL CENTRO,32.8,-115.57,CAMARGO,2002-06-27,,,Nerium oleander,Cicadellidae,Homalodisca,lacerta,"Gill, Raymond",2002-08-20
California,Imperial,EL CENTRO,32.8,-115.57,CAMARGO,2002-06-06,,,Bougainvillea sp.,Cicadellidae,Homalodisca,lacerta,"Gill, Raymond",2002-06-27
California,Imperial,EL CENTRO,32.8,-115.57,ARELLANO,2000-07-19,,,Morus alba,Cicadellidae,Homalodisca,lacerta,"Gill, Raymond",2001-02-06
California,Imperial,El Centro,32.8,-115.57,Nelson Perez,2005-07-30,Yellow GWSS trap,2005-07-27,,Cicadellidae,Homalodisca,liturata,"Winterton, Shaun",2005-08-03
California,San Diego,SAN DIEGO,32.8,-117.21,KENYON,1989-07-21,,,,Diaspididae,Diaspis,boisduvalii,"Gill, Raymond",1989-07-25
California,Imperial,El Centro,32.81,-115.57,Jose Luis Encalada/ Ernesto Casarez,2007-11-30,,,,Aleyrodidae,Bemisia,tabaci group,"Watson, Gillian",2007-12-05
California,Imperial,El Centro,32.81,-115.57,Jose Luis Encalada/ Ernesto Casarez,2007-11-30,,,,Aleyrodidae,Bemisia,tabaci group,"Watson, Gillian",2007-12-05
California,Imperial,Holtville,32.81,-115.37,Jose Luis Encalada/ Ernesto Casarez,2007-11-30,,,,Aleyrodidae,Bemisia,tabaci group,"Watson, Gillian",2007-12-05
California,San Diego,San Diego,32.81,-117.18,Aaron Neville,2005-01-06,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,Imperial,Holtville,32.81,-115.37,Jose Luis Encalada/ Ernesto Casarez,2007-11-30,,,,Aphididae,Hysteroneura,setariae,"Watson, Gillian",2007-12-05
California,Imperial,El Centro,32.81,-115.57,L Arellano,2011-06-17,Yellow panel trap,2011-06-10,Acacia sp,Cicadellidae,Homalodisca,liturata,"Rung, Alessandra",2011-07-01
California,Imperial,El Centro,32.81,-115.57,R Vasquez,2011-08-26,Yellow panel trap,2011-08-19,Acacia salicina,Cicadellidae,Homalodisca,liturata,"Rung, Alessandra",2011-09-08
California,Imperial,El Centro,32.81,-115.57,Nelson Perez,2006-03-10,Yellow panel trap,,,Cicadellidae,Homalodisca,liturata,"Garrison, Rosser",2006-03-14
California,Imperial,El Centro,32.81,-115.57,Rachel Nilson/ Aldo Zuñiga,2009-11-10,,,Rhus lancea,Cicadellidae,Homalodisca,liturata,"Rung, Alessandra",2009-11-12
California,San Diego,El Cajon,32.81,-116.85,"S. Bendixen, T. Ellis",2013-06-05,,,Carpobrotus sp. ,Pseudococcidae,Vryburgia,trionymoides,"Watson, Gillian",2013-06-06
California,Imperial,Winterhaven,32.82,-114.86,Victor Huezo,2005-04-15,,,Cucumis melo,Aleyrodidae,Bemisia,tabaci,"Kerr, Peter",2005-05-05
California,Imperial,Winterhaven,32.82,-114.86,Victor Huezo,2005-04-15,,,Cucumis melo,Aleyrodidae,Bemisia,tabaci,"Kerr, Peter",2005-05-05
California,San Diego,San Diego,32.82,-117.18,Aaron Neville,2005-01-06,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,Imperial,HOLTVILLE,32.82,-115.37,NATWICK,1989-04-12,,,Daucus carota,Aphididae,Dysaphis,foeniculus,"Sorensen, John",1989-04-26
California,Imperial,HOLTVILLE,32.82,-115.37,NATWICK,1989-04-12,,,Daucus carota,Aphididae,Myzus,persicae,"Sorensen, John",1989-04-26
California,Imperial,HOLTVILLE,32.82,-115.37,NATWICK,1989-04-12,,,Daucus carota,Aphididae,Myzus,persicae,"Sorensen, John",1989-04-26
California,San Diego,San Diego,32.82,-117.23,T. Ellis,2012-08-13,,,Salvia sp.,Pseudococcidae,Planococcus,citri,"von Ellenrieder, Natalia",2012-08-14
California,San Diego,SANTEE,32.83,-116.96,BREUNINGER,1987-11-06,,,Citrus sp.,Aleyrodidae,Dialeurodes,citri,"Gill, Raymond",1987-11-17
California,Imperial,IMPERIAL,32.83,-115.57,,2002-08-05,,,Acacia sp,Cicadellidae,Homalodisca,lacerta,"Skevington, Jeff",2003-01-09
California,Imperial,IMPERIAL,32.83,-115.57,ANDRISS,2002-08-05,,,Hibiscus sp.,Cicadellidae,Homalodisca,lacerta,"Skevington, Jeff",2003-01-14
California,San Diego,Alpine,32.83,-116.76,Mario Flores/ Tony Gonzalez,2010-02-16,Jackson trap,2010-01-26,Citrus paradisi,Psyllidae,Trioza,eugeniae,"Rung, Alessandra",2010-02-24
California,San Diego,Lakeside,32.84,-116.9,David Kellum,2003-11-19,,,Verbena sp.,Coccidae,Pulvinaria,urbicola,"Gill, Raymond",2003-11-21
California,San Diego,San Diego,32.84,-117.23,Rudy Davilla,2006-05-24,,,,Diaspididae,Hemiberlesia,rapax,"Watson, Gillian",2006-06-09
California,San Diego,SAN DIEGO,32.86,-117.19,KELLUM,1994-03-03,,,Abelia sp,Coccidae,Ceroplastes,sinensis,"Gill, Raymond",1994-04-08
California,Imperial,IMPERIAL,32.87,-115.52,ROWELL,2001-12-04,,,Citrus limon,Aphididae,Aphis,craccivora,"Sorensen, John",2002-01-04
California,San Diego,San Diego,32.94,-117.08,Rik Henneberg,2005-01-12,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,San Diego,DEL MAR,32.95,-117.25,SIMS,1991-06-12,,,,Aphididae,Eucarazzia,elegans,"Sorensen, John",1991-08-16
California,Imperial,Brawley,32.96,-115.55,C. Hernandez,2003-07-30,,,Morus alba,Pseudococcidae,Ferrisia,virgata,"Gill, Raymond",2003-08-28
California,Imperial,BRAWLEY,32.97,-115.52,CARSON,1991-04-09,,,Citrus reticulata,Aleyrodidae,Siphoninus,phillyreae,"Gill, Raymond",1991-04-24
California,San Diego,Poway,32.97,-117.03,James Beecher,2005-01-12,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,San Diego,SAN DIEGO,32.97,-117.17,NONG,2000-02-01,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2000-10-04
California,Imperial,BRAWLEY,32.97,-115.55,SEITZ,1999-09-01,,,,Pseudococcidae,Phenacoccus,solenopsis,"Gill, Raymond",2000-05-02
California,Imperial,BRAWLEY,32.98,-115.52,FLOCK,1988-10-20,,,Cynodon dactylon,Cicadellidae,Graminella,sonora,"Sorensen, John",1989-02-01
California,Imperial,BRAWLEY,32.98,-115.52,FLOCK,1988-10-20,,,Cynodon dactylon,Cicadellidae,Ollarianus,stricta,"Sorensen, John",1989-02-01
California,Imperial,BRAWLEY,32.98,-115.52,FLOCK,1988-10-20,,,Cynodon dactylon,Delphacidae,Toya,propinqua,"Sorensen, John",1989-02-01
California,San Diego,SAN DIEGO,32.98,-117.08,BOOKE,1997-10-31,,,Strelitzia nicolai,Diaspididae,Aspidiotus,nerii,"Gill, Raymond",1998-01-27
California,Imperial,Brawley,32.98,-115.55,C. Hernandez,2003-07-30,,,Lonicera sp.,Pseudococcidae,Ferrisia,virgata,"Gill, Raymond",2003-08-27
California,San Diego,Solana Beach,33,-117.27,Mark White,2005-01-03,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Poway,33,-117.04,James Beecher,2005-01-13,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-20
California,San Diego,Poway,33,-117.03,Juan Romero,2005-01-12,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,San Diego,Poway,33,-117.01,James Beecher,2005-01-12,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,Imperial,Brawley,33.02,-115.67,Jose Luis Encalada,2010-10-26,Yellow panel trap,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Rung, Alessandra",2010-10-27
California,San Diego,POWAY,33.02,-117.05,STEPHANS,1987-12-15,,,Citrus paradisi,Diaspididae,Aonidiella,aurantii,"Gill, Raymond",1987-12-22
California,San Diego,Encinitas,33.04,-117.29,James Beecher,2005-01-05,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Encinitas,33.04,-117.29,James Beecher,2005-01-05,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Ramona,33.04,-116.87,KELLUM,2000-08-25,,,Lantana sp.,Asterolecaniidae,Planchonia,stentae,"Gill, Raymond",2001-02-09
California,Imperial,Westmorland,33.04,-115.72,R Nilson,2013-04-01,Yellow panel trap,2013-03-04,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Rung, Alessandra",2013-04-02
California,San Diego,ENCINITAS,33.04,-117.3,DALY,1987-11-30,,,Citrus limon,Flatidae,Siphanta,acuta,"Gill, Raymond",1987-12-14
California,Imperial,WESTMORLAND,33.04,-115.62,ESCALANTE,2001-07-01,,,Dioscorea sp.,Pseudococcidae,Phenacoccus,madeirensis,"Gill, Raymond",2001-07-11
California,San Diego,Encinitas,33.05,-117.28,Griselda  Alvarado,2005-04-25,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Watson, Gillian",2005-04-29
California,San Diego,Encinitas,33.05,-117.24,Juan Romero,2005-01-03,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Encinitas,33.05,-117.29,James Beecher,2005-01-05,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Encinitas,33.05,-117.28,Griselda  Alvarado,2005-04-25,,,,Aleyrodidae,Trialeurodes,vaporariorum,"Watson, Gillian",2005-04-29
California,San Diego,ENCINITAS,33.06,-117.29,EMELINA GREENE,2005-04-25,,,,Aleyrodidae,Aleyrodes,spiraeoides,"Watson, Gillian",2005-04-29
California,San Diego,ENCINITAS,33.06,-117.29,EMELINA GREENE,2005-04-25,,,,Aleyrodidae,Trialeurodes,vaporariorum,"Watson, Gillian",2005-04-29
California,San Diego,Escondido,33.08,-117.1,Rik Henneberg,2005-01-12,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,San Diego,Escondido,33.08,-117.09,Rik Henneberg,2005-01-12,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,San Diego,Escondido,33.08,-117.09,Rik Hennberg,2005-01-12,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,San Diego,Escondido,33.08,-117.05,Riki Henneberg,2005-01-11,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-14
California,San Diego,Escondido,33.08,-117.04,Riki Henneberg,2005-01-11,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-14
California,San Diego,ESCONDIDO,33.08,-117.05,DEWALL,1995-10-31,Mcphail trap,,Citrus paradisi,Diaspididae,Aspidiotus,nerii,"Sorensen, John",2001-05-29
California,San Diego,Escondido,33.09,-117.1,Rik Henneberg,2005-01-12,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,San Diego,Escondido,33.1,-117.11,Riki Henneberg,2005-01-11,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-14
California,Imperial,Westmorland,33.1,-115.81,Rachel N.,2005-11-07,,,Citrus limon,Cicadellidae,Homalodisca,liturata,"Winterton, Shaun",2005-11-08
California,Imperial,Westmorland,33.1,-115.81,,2005-09-27,,,Citrus limon,Cicadellidae,Homalodisca,liturata,"Winterton, Shaun",2005-09-28
California,Imperial,Westmorland,33.1,-115.81,Rachel Nilson/ Stephanie Holtz,2006-01-31,,,Citrus sinensis,Cicadellidae,Homalodisca,liturata,"Winterton, Shaun",2006-02-08
California,Imperial,Westmorland,33.1,-115.81,Nelson Perez,2005-09-21,,,Citrus limon,Cicadellidae,Homalodisca,liturata,"Winterton, Shaun",2005-09-23
California,Imperial,Westmorland,33.1,-115.81,Nelson Perez,2005-09-22,,,Citrus limon,Cicadellidae,Homalodisca,liturata,"Winterton, Shaun",2005-09-23
California,Imperial,Westmorland,33.1,-115.81,Rachel N.,2005-11-07,,,Citrus limon,Cicadellidae,Homalodisca,liturata,"Winterton, Shaun",2005-11-08
California,Imperial,Westmorland,33.1,-115.81,Nelson Perez/ Rachel Nilson,2005-11-09,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-11-10
California,Imperial,Westmorland,33.1,-115.81,Marcos Camargo/ Wilmer Barrios,2005-10-12,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-10-15
California,Imperial,Westmorland,33.1,-115.81,Rachel N.,2005-11-07,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-11-03
California,Imperial,Westmorland,33.1,-115.81,,2005-11-09,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-11-10
California,Imperial,Westmorland,33.1,-115.81,NelsonPerez/ Rachel Nilson,2005-11-09,,,Citrus sp.,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-11-10
California,Imperial,Westmorland,33.1,-115.81,Paul Deol,2006-01-30,,,Citrus sinensis,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2006-01-31
California,Imperial,Westmorland,33.1,-115.81,Rachel Nilson/Paul Deol/Nelson Perez,2005-08-16,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Watson, Gillian",2005-08-17
California,Imperial,Westmorland,33.1,-115.81,Rachel Nilson/ Paul Deol,2005-08-15,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Watson, Gillian",2005-08-17
California,Imperial,Westmorland,33.1,-115.81,Nelson Perez,2005-09-22,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-09-23
California,Imperial,Westmorland,33.1,-115.81,Nelson Perez,2005-09-22,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-09-23
California,San Diego,Escondido,33.11,-117.08,Rik Henneberg,2005-01-05,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,Imperial,Calipatria,33.11,-115.53,Roy Vasquez,2009-03-10,Yellow panel trap,2009-02-18,Citrus sp.,Cicadellidae,Homalodisca,liturata,"Rung, Alessandra",2009-03-11
California,San Diego,CARLSBAD,33.12,-117.33,KENYON,1988-08-19,,,Myoporum sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Gill, Raymond",1988-08-24
California,San Diego,Escondido,33.12,-117.08,T. Ellis,2010-09-23,,,Myoporum sp.,Aleyrodidae,Aleyrodes,spiraeoides,"Watson, Gillian",2010-09-28
California,San Diego,Escondido,33.12,-117.08,Rik Henneberg,2005-01-05,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Escondido,33.12,-117.07,Rik Henneberg,2005-01-05,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,Imperial,Calipatria,33.12,-115.52,Roy Vasquez,2008-09-15,,,Acacia sp,Cicadellidae,Homalodisca,liturata,"Rung, Alessandra",2008-09-16
California,San Diego,CARLSBAD,33.12,-117.33,KENYON,1988-08-19,,,Myoporum sp.,Coccidae,Saissetia,oleae,"Gill, Raymond",1988-08-24
California,San Diego,CARLSBAD,33.12,-117.33,KENYON,1988-08-19,,,Myoporum sp.,Diaspididae,Hemiberlesia,rapax,"Gill, Raymond",1988-08-24
California,Imperial,CALIPATRIA,33.13,-115.51,JEARSON,1991-08-28,,,Ulmus sp.,Aleyrodidae,Bemisia,tabaci,"Gill, Raymond",1991-09-06
California,San Diego,Carlsbad,33.14,-117.29,Eileen Sullivan,2004-12-30,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Escondido,33.14,-117.05,Riki Henneberg,2005-01-10,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,San Diego,Escondido,33.14,-117.04,Rik Henneberg,2005-01-05,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-10
California,San Diego,San Marcos,33.14,-117.19,T. Ellis,2013-10-10,,,Quercus sp.,Asterolecaniidae,Mycetococcus,ehrhorni,"von Ellenrieder, Natalia",2013-10-15
California,San Diego,San Marcos,33.14,-117.15,Andrew Proud,2013-10-03,,,Lantana montevidensis,Asterolecaniidae,Planchonia,stentae,"von Ellenrieder, Natalia",2013-10-08
California,San Diego,San Marcos,33.14,-117.19,T. Ellis,2013-10-10,,,Quercus sp.,Diaspididae,Diaspidiotus,osborni,"von Ellenrieder, Natalia",2013-10-15
California,San Diego,Escondido,33.17,-117.1,Rik Henneberg,2005-01-03,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-10
California,San Diego,Escondido,33.17,-117.1,Riki Henneberg,2005-01-03,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Escondido,33.17,-117.1,Rik Henneberg,2005-01-03,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-12
California,Imperial,Brawley,33.17,-115.87,M. Crow,2012-06-12,Yellow panel trap,2012-05-16,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Garrison, Rosser",2012-06-13
California,Imperial,,33.18,-115.87,R Nilson / P Deol,2005-06-29,,,Mangifera indica,Cicadellidae,Homalodisca,vitripennis,"Winterton, Shaun",2005-06-30
California,San Diego,Hidden Meadows,33.2,-117.11,Josh Waggoner,2007-02-21,,,Persea americana,Diaspididae,Hemiberlesia,lataniae,"Watson, Gillian",2007-02-22
California,San Diego,Oceanside,33.21,-117.38,James Beecher,2005-01-05,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-10
California,San Diego,Oceanside,33.22,-117.38,James Beecher,2005-01-05,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Escondido,33.22,-117.12,Rik Henneberg,2005-01-03,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Escondido,33.22,-117.12,Riki Henneberg,2005-01-03,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Escondido,33.22,-117.11,Rik Henneberg,2005-01-03,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-10
California,San Diego,Valley Center,33.23,-117.03,Rik Henneberg,2005-01-05,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-10
California,San Diego,Escondido,33.23,-117.11,Toni Tromblee,2005-01-06,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,Imperial,Niland,33.23,-115.45,Marcos Camargo,2003-09-23,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-09-25
California,Imperial,Niland,33.23,-115.45,E. Lopez/ R. Ortega,2003-09-25,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-09-30
California,Imperial,Niland,33.23,-115.45,E. Lopez/ R. Ortega,2003-09-25,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-09-30
California,Imperial,Niland,33.23,-115.45,C. Hernandez/ N. Perez,2003-09-30,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-10-09
California,Imperial,Niland,33.23,-115.45,C. Hernandez,2003-09-29,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-09-30
California,Imperial,Niland,33.23,-115.45,M. Camargo,2003-09-24,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-10-02
California,Imperial,Niland,33.23,-115.45,E. Lopez/ R. Ortega,2003-09-25,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-09-30
California,Imperial,Niland,33.23,-115.45,E. Lopez/ R. Ortega,2003-09-25,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-09-30
California,Imperial,Niland,33.23,-115.45,E. Lopez/ R. Ortega,2003-09-25,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-09-30
California,Imperial,Niland,33.23,-115.45,C. Hernandez,2003-09-29,,,Citrus paradisi,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-09-30
California,Imperial,Niland,33.23,-115.45,M. Camargo,2003-09-24,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-10-02
California,Imperial,Niland,33.23,-115.45,Eric Lopez,2003-09-23,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-09-25
California,Imperial,Niland,33.23,-115.45,M. Camargo,2003-09-24,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-10-02
California,Imperial,Niland,33.23,-115.45,M. Camargo,2003-09-24,,,Citrus limon,Cicadellidae,Homalodisca,vitripennis,"Gill, Raymond",2003-10-02
California,San Diego,OCEANSIDE,33.23,-117.26,BETSCHART,2002-01-15,,,Protea sp.,Diaspididae,Parlatoria,pittospori,"Gill, Raymond",2002-01-28
California,San Diego,Oceanside,33.24,-117.31,Eileen Sullivan,2004-12-30,,,Persea americana,Aleyrodidae,Aleurodicus,dugesii,"Watson, Gillian",2005-01-10
California,San Diego,Oceanside,33.24,-117.32,Eileen Sullivan,2004-12-30,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-10
California,San Diego,Oceanside,33.24,-117.31,Eileen Sullivan,2004-12-30,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-10
California,San Diego,Valley Center,33.24,-117.03,Rik Henneberg,2005-01-05,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Valley Center,33.24,-117.03,Rik Henneberg,2005-01-05,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Valley Center,33.25,-117,Robert Peeples,2004-12-31,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-10
California,San Diego,Valley Center,33.25,-117,Robert Peeples,2004-12-31,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
California,San Diego,Valley Center,33.25,-117.01,Rik Henneberg,2005-01-06,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,San Diego,Valley Center,33.25,-117,Rik Henneberg,2005-01-06,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-19
California,San Diego,Valley Center,33.27,-117.01,Riki Henneberg,2005-01-04,,,Persea americana,Aleyrodidae,Tetraleurodes,perseae,"Watson, Gillian",2005-01-11
