"mean","cil","ciu","rhat","params"
-2.34592173813595,-13.9058736934029,9.98552828780331,1.56784884412482,"alpha[259]"
-1.12029775190878,-12.8601050709545,11.440104631098,1.5397290307641,"alpha[260]"
-1.50871637519427,-13.0844161151936,10.9416514931905,1.55515113441104,"alpha[261]"
1.27042747352484,-10.0124053248988,13.5446637707416,1.56699481784909,"alpha[262]"
-1.13232174496977,-12.771165199923,11.3926890703625,1.55037712917545,"alpha[263]"
-1.23764752162823,-12.9227196920487,11.3676881223953,1.56202494694584,"alpha[264]"
-1.18634594899681,-12.828043204951,11.2552428855746,1.55229782143412,"alpha[265]"
-1.20639039920236,-12.9530567038784,11.2130452742997,1.55232048282003,"alpha[266]"
-1.26795388994926,-12.9674211380362,11.2406945961776,1.54851253702868,"alpha[267]"
-1.43569591933062,-13.1192350216754,10.9254510600911,1.55459703003152,"alpha[268]"
-1.11447772810454,-12.7313403751649,11.4264578599131,1.54426584518713,"alpha[269]"
-1.23580042964292,-12.8800500324982,11.2390397926945,1.55197249023078,"alpha[270]"
-1.14722504780433,-12.7877134182943,11.2730791564146,1.54869567265831,"alpha[271]"
-1.41638201776522,-13.0115895847679,11.0373782290212,1.55712648564964,"alpha[272]"
1.02852826253798,-10.5328251995988,13.6300234804366,1.53221193243804,"alpha[273]"
-1.1499630130606,-12.7846494610298,11.3234380970755,1.54302761267284,"alpha[274]"
-1.18565394490545,-12.8351858163647,11.3818174040804,1.54744423617417,"alpha[275]"
-1.13466416567582,-12.8308261071068,11.4391511044972,1.54755321768842,"alpha[276]"
-1.1576198347159,-12.7882081137305,11.2593373313324,1.53700483326908,"alpha[277]"
-1.92002036658779,-13.4234630707661,10.3857966080611,1.56386092758301,"alpha[278]"
-1.23463087737131,-12.9034039479858,11.2860708555065,1.55945672811163,"alpha[279]"
-1.30732152709641,-12.9959548267072,11.258549085512,1.55799943703418,"alpha[280]"
-1.32118929171757,-12.9501812406327,11.2253382631913,1.54514910631865,"alpha[281]"
-1.49461333730993,-13.0527742104031,10.9748290553638,1.55505968140919,"alpha[282]"
0.752532070131341,-10.5561139415636,13.0548448492884,1.5644929516937,"alpha[283]"
-1.25870523453588,-12.9673003939842,11.1938235070933,1.54781852781928,"alpha[284]"
-1.2256658154498,-12.8669842595123,11.247058831933,1.54387237184768,"alpha[285]"
-1.31408862373141,-13.0006651102002,11.2005861117996,1.55506855157122,"alpha[286]"
-1.18123210946089,-12.8908322718721,11.3549693075591,1.55189599411784,"alpha[287]"
0.337427029630791,-11.0162005997758,12.6009277417613,1.54718241109847,"alpha[288]"
-1.29417877120424,-12.990146771637,11.1650952570576,1.54235195124106,"alpha[289]"
-1.14066501400418,-12.7635712886105,11.462454394289,1.54797640411919,"alpha[290]"
-1.16042919965599,-12.8650502290792,11.421451709174,1.54727274817614,"alpha[291]"
-1.17660991667349,-12.8865562205737,11.2903784256749,1.5492811056976,"alpha[292]"
-1.27830079898327,-12.9580175172823,11.2087546908621,1.5513069681982,"alpha[293]"
-1.21305013955288,-12.9039006056266,11.2981592369105,1.54722172455921,"alpha[294]"
-1.27803409982653,-12.8082037567115,11.1037359058339,1.56132689391279,"alpha[295]"
-1.27491872126527,-12.9057089012457,11.1872618054424,1.55060988152403,"alpha[296]"
-1.23626604100567,-12.8551807471166,11.1993748097282,1.5404403367289,"alpha[297]"
0.800762080813684,-10.437530677662,13.1185824277465,1.56019893299746,"alpha[298]"
-1.30804764287028,-13.0363864175061,11.1415645201257,1.55257168312323,"alpha[299]"
-1.17193985415784,-12.8126372136286,11.2316557882449,1.54674410114897,"alpha[300]"
-1.25734087081603,-12.9091610473714,11.1853619039896,1.54984129769614,"alpha[301]"
-1.1954179901217,-12.8015722424268,11.2551127345789,1.54540791899176,"alpha[302]"
-1.21256490922553,-12.8183351454798,11.1759619497462,1.55016952274138,"alpha[303]"
-1.15320568481526,-12.8454786931989,11.378908376428,1.54620706688449,"alpha[304]"
-1.35314302234827,-12.9814168104054,11.0960888460504,1.55277194185912,"alpha[305]"
-1.19105644926718,-12.8367790494247,11.3684759574888,1.55373892735033,"alpha[306]"
-1.1735842201685,-12.7532523575299,11.3598839588336,1.54856142514216,"alpha[307]"
-1.19979809888942,-12.8454836271062,11.2570304602045,1.54800287497159,"alpha[308]"
-1.20902197187367,-12.8917626741754,11.250877874639,1.55222110922436,"alpha[309]"
-1.14893599935636,-12.8130351887355,11.3540495339602,1.54885042459081,"alpha[310]"
-1.38592504063692,-12.9619586196508,11.023494062996,1.56155813067265,"alpha[311]"
0.645734166814645,-10.7659242298878,13.0660325552365,1.54174134284089,"alpha[312]"
-1.23309617970984,-12.8482872072597,11.3486425721632,1.54607381445337,"alpha[313]"
-1.26174093972436,-12.9063302540037,11.2880725593488,1.54505822206638,"alpha[314]"
-1.13966877598,-12.7217959830859,11.4293329631499,1.55870146231541,"alpha[315]"
-1.12160876480715,-12.744058910221,11.3927444751733,1.54499907332079,"alpha[316]"
-1.14947312410301,-12.7869664782172,11.3369215572145,1.55019117007459,"alpha[317]"
0.0618928508931789,-11.3084269374607,12.2989424249068,1.55539228109807,"alpha[318]"
-1.16498079788375,-12.8099463832872,11.3655693799809,1.53822968028196,"alpha[319]"
-1.10604523718571,-12.6778609513607,11.4640489518798,1.53199809773992,"alpha[320]"
-1.10603011014345,-12.7863734593659,11.4135771491173,1.54791839970792,"alpha[321]"
-1.4625732348958,-12.9757148393646,11.0924763478206,1.56534920251072,"alpha[322]"
-1.18378736191739,-12.8233735560853,11.3147663869331,1.5477597381053,"alpha[323]"
-1.25972021053071,-12.8073672284643,11.3073311040884,1.5458047375464,"alpha[324]"
-1.22500818711084,-12.8614506992688,11.2504174691271,1.55469350743076,"alpha[325]"
